time,bot_id,task_id,pod_id,station_id,eta_now,t_starve,queue_budget,release_budget,slack,chosen_delay,deadline,release_policy,eta_safety_buffer,probe_success,release_reason,station_pending_items,station_busy_remaining,station_queue_work,eta_at_release,remaining_t_starve_at_release,best_future_eta_at_release,best_future_delay_at_release,eta_improvement_at_release,neighbor_count_at_decision,missing_arrival_count,queue_arrival_time,release_time,actual_arrival_time,actual_eta,arrival_error,station_idle_at_arrival,queue_wait_at_station
3014.43,Bot13,51934691,Pod659,OutputStation8,43,0,0,0,-43,0,3014.43,StationSlack,0,1,immediate_release,0,0,0,43,0,,,,0,0,3053.2,3014.43,3060.14,45.71,2.71,1,6.94
3018.81,Bot12,65422844,Pod356,OutputStation11,29.71,0,0,0,-29.71,0,3018.81,StationSlack,0,1,immediate_release,0,0,0,29.71,0,,,,0,0,3042.22,3018.81,3049.17,30.36,0.65,1,6.95
3032.48,Bot8,66921528,Pod397,OutputStation0,56.29,0,0,0,-56.29,0,3032.48,StationSlack,0,1,immediate_release,0,0,0,56.29,0,,,,0,0,3084.47,3032.48,3091.39,58.91,2.62,1,6.92
3053.2,Bot19,56229389,Pod525,OutputStation5,51.87,0,0,0,-51.87,0,3053.2,StationSlack,0,1,immediate_release,0,0,0,51.87,0,,,,0,0,3113.03,3053.2,3120.24,67.04,15.17,1,7.21
3061.46,Bot1,36302461,Pod439,OutputStation2,59.12,0,0,0,-59.12,0,3061.46,StationSlack,0,1,immediate_release,0,0,0,59.12,0,,,,0,0,3116.9,3061.46,3123.91,62.45,3.33,1,7.01
3080.25,Bot12,15047175,Pod356,OutputStation11,46.67,12.56,0,12.56,-34.11,0,3080.25,StationSlack,0,0,immediate_release,1,2.56,10,46.67,12.56,,,,0,0,3111.28,3080.25,3120.74,40.48,-6.18,0,9.45
3089.94,Bot5,29872375,Pod790,OutputStation6,44.88,0,0,0,-44.88,0,3089.94,StationSlack,0,1,immediate_release,0,0,0,44.88,0,,,,0,0,3129.41,3089.94,3136.46,46.53,1.65,1,7.05
3101.8,Bot3,47410523,Pod444,OutputStation7,46.88,0,0,0,-46.88,0,3101.8,StationSlack,0,1,immediate_release,0,0,0,46.88,0,,,,0,0,3143.29,3101.8,3150.55,48.74,1.87,1,7.25
3102.15,Bot11,24041529,Pod197,OutputStation1,31.17,0,0,0,-31.17,0,3102.15,StationSlack,0,1,immediate_release,0,0,0,31.17,0,,,,0,0,3128.78,3102.15,3134.36,32.21,1.05,1,5.58
3104.89,Bot14,2242324,Pod990,OutputStation3,66.46,0,0,0,-66.46,0,3104.89,StationSlack,0,1,immediate_release,0,0,0,66.46,0,,,,0,0,3168.92,3104.89,3175.8,70.91,4.45,1,6.88
3112.82,Bot16,64982961,Pod989,OutputStation9,60.29,0,0,0,-60.29,0,3112.82,StationSlack,0,1,immediate_release,0,0,0,60.29,0,,,,1,0,3170.5,3112.82,3178.81,65.99,5.7,1,8.32
3156.14,Bot7,52201951,Pod142,OutputStation4,57.63,0,0,0,-57.63,0,3156.14,StationSlack,0,1,immediate_release,0,0,0,57.63,0,,,,0,0,3209.12,3156.14,3216.02,59.87,2.25,1,6.89
3159.07,Bot9,31451435,Pod624,OutputStation11,51.67,14.22,0,14.22,-37.44,0,3159.07,StationSlack,0,0,immediate_release,1,4.22,10,51.67,14.22,,,,0,0,3196.01,3159.07,3201.7,42.63,-9.03,1,5.69
3172.85,Bot19,43973663,Pod714,OutputStation5,45.62,0,0,0,-45.62,0,3172.85,StationSlack,0,1,immediate_release,0,0,0,45.62,0,,,,0,0,3215.61,3172.85,3221.16,48.31,2.68,1,5.55
3198.26,Bot17,5774930,Pod14,OutputStation10,53.91,0,0,0,-53.91,0,3198.26,StationSlack,0,1,immediate_release,0,0,0,53.91,0,,,,0,0,3246.85,3198.26,3253.98,55.72,1.81,1,7.13
3201.79,Bot1,52706014,Pod261,OutputStation2,64.38,0,0,0,-64.38,0,3201.79,StationSlack,0,1,immediate_release,0,0,0,64.38,0,,,,0,0,3260.86,3201.79,3269.78,67.99,3.61,1,8.92
3206.83,Bot3,39919932,Pod61,OutputStation7,37.75,0,0,0,-37.75,0,3206.83,StationSlack,0,1,immediate_release,0,0,0,37.75,0,,,,0,0,3241.2,3206.83,3249.63,42.8,5.05,1,8.43
3211.41,Bot13,33237081,Pod97,OutputStation8,36.96,0,0,0,-36.96,0,3211.41,StationSlack,0,1,immediate_release,0,0,0,36.96,0,,,,0,0,3244.8,3211.41,3250.56,39.15,2.19,1,5.76
3215.61,Bot11,51974374,Pod262,OutputStation1,69.13,0,0,0,-69.13,0,3215.61,StationSlack,0,1,immediate_release,0,0,0,69.13,0,,,,0,0,3281.17,3215.61,3288.27,72.66,3.54,1,7.11
3235.75,Bot5,55888792,Pod525,OutputStation6,74.29,0,0,0,-74.29,0,3235.75,StationSlack,0,1,immediate_release,0,0,0,74.29,0,,,,0,0,3306.52,3235.75,3313.48,77.74,3.45,1,6.96
3246.68,Bot14,50899497,Pod46,OutputStation3,35.67,0,0,0,-35.67,0,3246.68,StationSlack,0,1,immediate_release,0,0,0,35.67,0,,,,0,0,3292.78,3246.68,3300.04,53.37,17.7,1,7.26
3258.48,Bot8,35598459,Pod437,OutputStation0,67.79,0,0,0,-67.79,0,3258.48,StationSlack,0,1,immediate_release,0,0,0,67.79,0,,,,0,0,3320.59,3258.48,3328.31,69.83,2.04,1,7.71
3260.86,Bot12,30698276,Pod987,OutputStation11,163.33,11.47,0,11.47,-151.86,0,3260.86,StationSlack,0,0,immediate_release,1,1.47,10,163.33,11.47,,,,0,0,3340,3260.86,3347.24,86.38,-76.95,1,7.24
3316.53,Bot17,28450086,Pod163,OutputStation10,33.79,0,0,0,-33.79,0,3316.53,StationSlack,0,1,immediate_release,0,0,0,33.79,0,,,,1,0,3343.83,3316.53,3352.27,35.75,1.95,1,8.44
3324.71,Bot13,55840624,Pod356,OutputStation8,49.87,0,0,0,-49.87,0,3324.71,StationSlack,0,1,immediate_release,0,0,0,49.87,0,,,,0,0,3370.95,3324.71,3376.44,51.73,1.86,1,5.49
3331.6,Bot7,65359243,Pod444,OutputStation4,70.46,0,0,0,-70.46,0,3331.6,StationSlack,0,1,immediate_release,0,0,0,70.46,0,,,,0,0,3398.28,3331.6,3405.24,73.65,3.19,1,6.97
3336.57,Bot3,44544840,Pod81,OutputStation7,62.25,0,0,0,-62.25,0,3336.57,StationSlack,0,1,immediate_release,0,0,0,62.25,0,,,,0,0,3395.07,3336.57,3401.95,65.38,3.13,1,6.88
3340.64,Bot11,18205171,Pod1172,OutputStation1,35.67,0,0,0,-35.67,0,3340.64,StationSlack,0,1,immediate_release,0,0,0,35.67,0,,,,1,0,3372.73,3340.64,3378.19,37.55,1.89,1,5.46
3345.41,Bot9,34193439,Pod147,OutputStation11,85,30,0,30,-55,0,3345.41,StationSlack,0,0,immediate_release,0,0,30,85,30,,,,0,0,3387.37,3345.41,3392.85,47.45,-37.55,1,5.48
3351.4,Bot19,51124078,Pod261,OutputStation5,39.62,0,0,0,-39.62,0,3351.4,StationSlack,0,1,immediate_release,0,0,0,39.62,0,,,,0,0,3387.66,3351.4,3393.07,41.67,2.05,1,5.42
3351.52,Bot1,23047551,Pod97,OutputStation2,44.17,0,0,0,-44.17,0,3351.52,StationSlack,0,1,immediate_release,0,0,0,44.17,0,,,,0,0,3391.82,3351.52,3398.83,47.3,3.14,1,7
3378.08,Bot16,55229846,Pod190,OutputStation9,74.54,0,0,0,-74.54,0,3378.08,StationSlack,0,1,immediate_release,0,0,0,74.54,0,,,,0,0,3438.19,3378.08,3446.69,68.61,-5.94,1,8.5
3385.44,Bot14,597274,Pod624,OutputStation3,67.13,0,0,0,-67.13,0,3385.44,StationSlack,0,1,immediate_release,0,0,0,67.13,0,,,,0,0,3449.73,3385.44,3456.73,71.29,4.16,1,7
3396.61,Bot17,7131169,Pod25,OutputStation10,30.29,0,0,0,-30.29,0,3396.61,StationSlack,0,1,immediate_release,0,0,0,30.29,0,,,,0,0,3421.61,3396.61,3427.05,30.44,0.15,1,5.44
3404.81,Bot5,6779396,Pod425,OutputStation6,24.33,0,0,0,-24.33,0,3404.81,StationSlack,0,1,immediate_release,0,0,0,24.33,0,,,,0,0,3421.87,3404.81,3427.37,22.56,-1.78,1,5.5
3423.98,Bot12,15666347,Pod790,OutputStation11,88.33,8.92,0,8.92,-79.41,0,3423.98,StationSlack,0,0,immediate_release,0,8.92,0,88.33,8.92,,,,0,0,3475.52,3423.98,3490.91,66.93,-21.4,0,15.39
3431.76,Bot13,53555659,Pod8,OutputStation8,36.96,0,0,0,-36.96,0,3431.76,StationSlack,0,1,immediate_release,0,0,0,36.96,0,,,,0,0,3463.86,3431.76,3470.23,38.47,1.51,1,6.37
3445.78,Bot19,11881208,Pod55,OutputStation5,35.71,0,0,0,-35.71,0,3445.78,StationSlack,0,1,immediate_release,0,0,0,35.71,0,,,,0,0,3476.83,3445.78,3483.36,37.58,1.87,1,6.53
3460.31,Bot7,1320134,Pod249,OutputStation4,49.67,0,0,0,-49.67,0,3460.31,StationSlack,0,1,immediate_release,0,0,0,49.67,0,,,,0,0,3505.72,3460.31,3512.63,52.32,2.65,1,6.91
3463.77,Bot3,1918964,Pod84,OutputStation7,38.96,0,0,0,-38.96,0,3463.77,StationSlack,0,1,immediate_release,0,0,0,38.96,0,,,,0,0,3500.73,3463.77,3506.15,42.38,3.42,1,5.42
3467.47,Bot1,48852190,Pod262,OutputStation2,42.5,0,0,0,-42.5,0,3467.47,StationSlack,0,1,immediate_release,0,0,0,42.5,0,,,,0,0,3507.11,3467.47,3512.54,45.07,2.57,1,5.43
3468.44,Bot8,30149753,Pod63,OutputStation0,40.96,0,0,0,-40.96,0,3468.44,StationSlack,0,1,immediate_release,0,0,0,40.96,0,,,,0,0,3506.87,3468.44,3512.26,43.82,2.86,1,5.39
3498.15,Bot11,14431828,Pod682,OutputStation1,30.54,0,0,0,-30.54,0,3498.15,StationSlack,0,1,immediate_release,0,0,0,30.54,0,,,,0,0,3524.08,3498.15,3529.5,31.35,0.81,1,5.42
3507.29,Bot17,7284856,Pod65,OutputStation10,50.96,0,0,0,-50.96,0,3507.29,StationSlack,0,1,immediate_release,0,0,0,50.96,0,,,,0,0,3559.93,3507.29,3565.35,58.06,7.1,1,5.42
3508.31,Bot5,9060076,Pod692,OutputStation6,60.45,0,0,0,-60.45,0,3508.31,StationSlack,0,1,immediate_release,0,0,0,60.45,0,,,,0,0,3566.13,3508.31,3571.55,63.24,2.79,1,5.42
3516.71,Bot14,36446907,Pod1103,OutputStation3,49.25,0,0,0,-49.25,0,3516.71,StationSlack,0,1,immediate_release,0,0,0,49.25,0,,,,0,0,3562.17,3516.71,3567.72,51.01,1.76,1,5.55
3531.44,Bot13,18030400,Pod122,OutputStation8,30.92,0,0,0,-30.92,0,3531.44,StationSlack,0,1,immediate_release,0,0,0,30.92,0,,,,0,0,3556.96,3531.44,3562.51,31.07,0.15,1,5.55
3553.11,Bot9,51176280,Pod314,OutputStation11,43,0,0,0,-43,0,3553.11,StationSlack,0,1,immediate_release,0,0,0,43,0,,,,0,0,3593.86,3553.11,3599.43,46.32,3.32,1,5.57
3563.56,Bot19,66482297,Pod131,OutputStation5,28.33,0,0,0,-28.33,0,3563.56,StationSlack,0,1,immediate_release,0,0,0,28.33,0,,,,0,0,3586.85,3563.56,3592.35,28.79,0.45,1,5.5
3566.32,Bot12,62088749,Pod187,OutputStation11,38.96,0,0,0,-38.96,0,3566.32,StationSlack,0,1,immediate_release,0,0,0,38.96,0,,,,0,0,3601.38,3566.32,3667.08,100.77,61.81,0,65.71
3579.09,Bot8,45945641,Pod225,OutputStation0,46.37,0,0,0,-46.37,0,3579.09,StationSlack,0,1,immediate_release,0,0,0,46.37,0,,,,0,0,3622.19,3579.09,3627.61,48.52,2.15,1,5.42
3590.73,Bot16,31324050,Pod471,OutputStation9,74.37,0,0,0,-74.37,0,3590.73,StationSlack,0,1,immediate_release,0,0,0,74.37,0,,,,0,0,3662.95,3590.73,3668.37,77.65,3.28,1,5.42
3591.04,Bot1,29756543,Pod501,OutputStation2,67.63,0,0,0,-67.63,0,3591.04,StationSlack,0,1,immediate_release,0,0,0,67.63,0,,,,0,0,3657.65,3591.04,3664.56,73.51,5.89,1,6.91
3623.4,Bot7,49844313,Pod74,OutputStation4,73.62,0,0,0,-73.62,0,3623.4,StationSlack,0,1,immediate_release,0,0,0,73.62,0,,,,0,0,3697.2,3623.4,3702.63,79.23,5.6,1,5.43
3629.25,Bot3,34137352,Pod296,OutputStation7,66.46,0,0,0,-66.46,0,3629.25,StationSlack,0,1,immediate_release,0,0,0,66.46,0,,,,0,0,3696.16,3629.25,3703.28,74.02,7.56,1,7.12
3630.44,Bot19,28823168,Pod268,OutputStation5,17.66,0,0,0,-17.66,0,3630.44,StationSlack,0,1,immediate_release,0,0,0,17.66,0,,,,0,0,3642.4,3630.44,3649.28,18.84,1.17,1,6.88
3652.95,Bot14,44311272,Pod36,OutputStation3,63.13,0,0,0,-63.13,0,3652.95,StationSlack,0,1,immediate_release,0,0,0,63.13,0,,,,0,0,3711.48,3652.95,3718.41,65.46,2.34,1,6.93
3663.99,Bot13,10659114,Pod783,OutputStation8,61.79,0,0,0,-61.79,0,3663.99,StationSlack,0,1,immediate_release,0,0,0,61.79,0,,,,0,0,3725.13,3663.99,3730.73,66.74,4.94,1,5.6
3670.69,Bot11,37962847,Pod29,OutputStation1,65.79,0,0,0,-65.79,0,3670.69,StationSlack,0,1,immediate_release,0,0,0,65.79,0,,,,0,0,3734.19,3670.69,3741.15,70.46,4.67,1,6.96
3681.05,Bot17,6121309,Pod397,OutputStation10,72.45,0,0,0,-72.45,0,3681.05,StationSlack,0,1,immediate_release,0,0,0,72.45,0,,,,0,0,3752.47,3681.05,3757.88,76.84,4.38,1,5.41
3686.69,Bot5,30809022,Pod136,OutputStation6,53.08,0,0,0,-53.08,0,3686.69,StationSlack,0,1,immediate_release,0,0,0,53.08,0,,,,0,0,3737.12,3686.69,3742.71,56.02,2.94,1,5.59
3726.14,Bot9,50089974,Pod308,OutputStation11,63.79,0,0,0,-63.79,0,3726.14,StationSlack,0,1,immediate_release,0,0,0,63.79,0,,,,0,0,3788.3,3726.14,3794.69,68.55,4.76,1,6.39
3743.84,Bot1,8369714,Pod62,OutputStation2,62.96,0,0,0,-62.96,0,3743.84,StationSlack,0,1,immediate_release,0,0,0,62.96,0,,,,0,0,3802.02,3743.84,3809.08,65.24,2.28,1,7.06
3755.52,Bot12,45578897,Pod180,OutputStation11,43.04,0,0,0,-43.04,0,3755.52,StationSlack,0,1,immediate_release,0,0,0,43.04,0,,,,0,0,3794.2,3755.52,3872.88,117.36,74.32,0,78.69
3771.94,Bot19,50270949,Pod941,OutputStation5,79.2,0,0,0,-79.2,0,3771.94,StationSlack,0,1,immediate_release,0,0,0,79.2,0,,,,0,0,3859.53,3771.94,3866.73,94.79,15.58,1,7.2
3772.21,Bot3,23501288,Pod682,OutputStation7,66.37,0,0,0,-66.37,0,3772.21,StationSlack,0,1,immediate_release,0,0,0,66.37,0,,,,1,0,3836.25,3772.21,3843.49,71.28,4.91,1,7.24
3776.29,Bot14,24406563,Pod178,OutputStation3,41.67,0,0,0,-41.67,0,3776.29,StationSlack,0,1,immediate_release,0,0,0,41.67,0,,,,0,0,3814.35,3776.29,3819.87,43.57,1.91,1,5.52
3802.02,Bot16,39456621,Pod573,OutputStation9,43.79,0,0,0,-43.79,0,3802.02,StationSlack,0,1,immediate_release,0,0,0,43.79,0,,,,0,0,3842.12,3802.02,3849.07,47.05,3.26,1,6.96
3810.4,Bot11,36600850,Pod77,OutputStation1,121.67,0,0,0,-121.67,0,3810.4,StationSlack,0,0,immediate_release,0,0,0,121.67,0,,,,0,0,3871.13,3810.4,3876.64,66.24,-55.43,1,5.51
3839.74,Bot17,47790568,Pod66,OutputStation10,51.13,0,0,0,-51.13,0,3839.74,StationSlack,0,1,immediate_release,0,0,0,51.13,0,,,,0,0,3885.49,3839.74,3892.71,52.97,1.85,1,7.22
3840.19,Bot7,7197884,Pod987,OutputStation4,57.79,0,0,0,-57.79,0,3840.19,StationSlack,0,1,immediate_release,0,0,0,57.79,0,,,,0,0,3892.04,3840.19,3899.09,58.89,1.1,1,7.04
3860.2,Bot5,64780962,Pod451,OutputStation6,46.88,0,0,0,-46.88,0,3860.2,StationSlack,0,1,immediate_release,0,0,0,46.88,0,,,,0,0,3902.33,3860.2,3909.3,49.11,2.23,1,6.98
3862.14,Bot8,61177702,Pod665,OutputStation0,45.75,0,0,0,-45.75,0,3862.14,StationSlack,0,1,immediate_release,0,0,0,45.75,0,,,,0,0,3903.56,3862.14,3910.71,48.57,2.83,1,7.16
3883.4,Bot14,56446802,Pod432,OutputStation3,41.79,0,0,0,-41.79,0,3883.4,StationSlack,0,1,immediate_release,0,0,0,41.79,0,,,,0,0,3920.71,3883.4,3927.77,44.36,2.58,1,7.05
3885.49,Bot1,13728407,Pod525,OutputStation2,66.46,0,0,0,-66.46,0,3885.49,StationSlack,0,1,immediate_release,0,0,0,66.46,0,,,,0,0,3953,3885.49,3960.15,74.66,8.2,1,7.15
3889.24,Bot13,38259177,Pod314,OutputStation8,43.79,0,0,0,-43.79,0,3889.24,StationSlack,0,1,immediate_release,0,0,0,43.79,0,,,,0,0,3929.06,3889.24,3934.52,45.28,1.49,1,5.46
3909.66,Bot3,11911733,Pod475,OutputStation7,54.29,0,0,0,-54.29,0,3909.66,StationSlack,0,1,immediate_release,0,0,0,54.29,0,,,,0,0,3963.86,3909.66,3969.27,59.61,5.32,1,5.41
3934.7,Bot9,17184551,Pod439,OutputStation11,120,10.51,0,10.51,-109.49,0,3934.7,StationSlack,0,0,immediate_release,1,0.51,10,120,10.51,,,,0,0,3990.57,3934.7,3996.12,61.42,-58.58,1,5.55
3958.98,Bot7,54920213,Pod924,OutputStation4,40.92,0,0,0,-40.92,0,3958.98,StationSlack,0,1,immediate_release,0,0,0,40.92,0,,,,0,0,3996.74,3958.98,4002.5,43.52,2.6,1,5.76
3959.23,Bot11,18876936,Pod1,OutputStation1,60.29,0,0,0,-60.29,0,3959.23,StationSlack,0,1,immediate_release,0,0,0,60.29,0,,,,0,0,4014.77,3959.23,4023.24,64.01,3.71,1,8.47
3968.16,Bot5,22678235,Pod910,OutputStation6,34.29,0,0,0,-34.29,0,3968.16,StationSlack,0,1,immediate_release,0,0,0,34.29,0,,,,0,0,3998.07,3968.16,4005.04,36.88,2.59,1,6.97
3982.4,Bot14,46955892,Pod165,OutputStation3,46.5,0,0,0,-46.5,0,3982.4,StationSlack,0,1,immediate_release,0,0,0,46.5,0,,,,0,0,4025.13,3982.4,4030.76,48.36,1.86,1,5.63
3984.17,Bot12,28643644,Pod738,OutputStation11,90,0,0,0,-90,0,3984.17,StationSlack,0,1,immediate_release,0,0,0,90,0,,,,0,0,3996.74,3984.17,4034.3,50.13,-39.87,0,37.55
3991.95,Bot17,56466209,Pod534,OutputStation10,37.16,0,0,0,-37.16,0,3991.95,StationSlack,0,1,immediate_release,0,0,0,37.16,0,,,,0,0,4024.27,3991.95,4031.21,39.26,2.09,1,6.94
4001.79,Bot13,19881036,Pod542,OutputStation8,55.63,0,0,0,-55.63,0,4001.79,StationSlack,0,1,immediate_release,0,0,0,55.63,0,,,,0,0,4054.83,4001.79,4060.29,58.5,2.88,1,5.46
4005.88,Bot16,10360217,Pod103,OutputStation9,45.79,0,0,0,-45.79,0,4005.88,StationSlack,0,1,immediate_release,0,0,0,45.79,0,,,,0,0,4047.21,4005.88,4054.29,48.41,2.62,1,7.08
4023.65,Bot1,26133094,Pod451,OutputStation2,66.46,0,0,0,-66.46,0,4023.65,StationSlack,0,1,immediate_release,0,0,0,66.46,0,,,,0,0,4088.58,4023.65,4095.55,71.89,5.44,1,6.96
4026.68,Bot19,38433837,Pod167,OutputStation5,70.46,0,0,0,-70.46,0,4026.68,StationSlack,0,1,immediate_release,0,0,0,70.46,0,,,,0,0,4094.93,4026.68,4102.01,75.34,4.88,1,7.09
4055.63,Bot3,33871262,Pod77,OutputStation7,67.79,0,0,0,-67.79,0,4055.63,StationSlack,0,1,immediate_release,0,0,0,67.79,0,,,,1,0,4124.73,4055.63,4130.15,74.52,6.73,1,5.42
4064.01,Bot8,5274317,Pod682,OutputStation0,52.87,0,0,0,-52.87,0,4064.01,StationSlack,0,1,immediate_release,0,0,0,52.87,0,,,,0,0,4112.29,4064.01,4119.19,55.18,2.31,1,6.89
4069.53,Bot11,47576576,Pod1,OutputStation1,28.92,0,0,0,-28.92,0,4069.53,StationSlack,0,1,immediate_release,0,0,0,28.92,0,,,,0,0,4093.85,4069.53,4099.51,29.97,1.06,1,5.66
4069.8,Bot9,18814464,Pod180,OutputStation11,38.33,6.96,0,6.96,-31.38,0,4069.8,StationSlack,0,0,immediate_release,0,6.96,0,38.33,6.96,,,,0,0,4097.54,4069.8,4124.78,54.98,16.64,0,27.23
4078.49,Bot7,4124933,Pod218,OutputStation4,50.96,0,0,0,-50.96,0,4078.49,StationSlack,0,1,immediate_release,0,0,0,50.96,0,,,,0,0,4128.68,4078.49,4135.73,57.24,6.28,1,7.04
4090.25,Bot14,35112448,Pod665,OutputStation3,59.25,0,0,0,-59.25,0,4090.25,StationSlack,0,1,immediate_release,0,0,0,59.25,0,,,,0,0,4146.4,4090.25,4151.99,61.74,2.49,1,5.59
4093.38,Bot17,26589709,Pod8,OutputStation10,46.25,0,0,0,-46.25,0,4093.38,StationSlack,0,1,immediate_release,0,0,0,46.25,0,,,,0,0,4136.14,4093.38,4141.59,48.21,1.96,1,5.45
4127.29,Bot5,39149581,Pod56,OutputStation6,53,0,0,0,-53,0,4127.29,StationSlack,0,1,immediate_release,0,0,0,53,0,,,,0,0,4176.45,4127.29,4182.07,54.79,1.79,1,5.62
4159.66,Bot13,49929783,Pod149,OutputStation8,51.67,0,0,0,-51.67,0,4159.66,StationSlack,0,1,immediate_release,0,0,0,51.67,0,,,,0,0,4206.41,4159.66,4213.59,53.93,2.26,1,7.18
4165.92,Bot1,25011624,Pod107,OutputStation2,58.96,0,0,0,-58.96,0,4165.92,StationSlack,0,1,immediate_release,0,0,0,58.96,0,,,,0,0,4219.28,4165.92,4226.25,60.33,1.37,1,6.96
4169.63,Bot11,65704457,Pod423,OutputStation1,53.2,0,0,0,-53.2,0,4169.63,StationSlack,0,1,immediate_release,0,0,0,53.2,0,,,,0,0,4225.49,4169.63,4232.37,62.74,9.54,1,6.89
4178.98,Bot7,8141901,Pod860,OutputStation4,36.29,0,0,0,-36.29,0,4178.98,StationSlack,0,1,immediate_release,0,0,0,36.29,0,,,,0,0,4218.15,4178.98,4225.37,46.39,10.09,1,7.22
4187.61,Bot12,31975377,Pod998,OutputStation11,125,10.21,0,10.21,-114.79,0,4187.61,StationSlack,0,0,immediate_release,1,0.21,10,125,10.21,,,,0,0,4239.33,4187.61,4246.21,58.6,-66.4,1,6.88
4189.29,Bot16,63068369,Pod168,OutputStation9,49.75,0,0,0,-49.75,0,4189.29,StationSlack,0,1,immediate_release,0,0,0,49.75,0,,,,0,0,4235.41,4189.29,4240.84,51.55,1.81,1,5.43
4190.08,Bot14,30744409,Pod435,OutputStation3,33,0,0,0,-33,0,4190.08,StationSlack,0,1,immediate_release,0,0,0,33,0,,,,0,0,4218.15,4190.08,4223.66,33.58,0.58,1,5.51
4201.26,Bot3,50483800,Pod41,OutputStation7,36.96,0,0,0,-36.96,0,4201.26,StationSlack,0,1,immediate_release,0,0,0,36.96,0,,,,0,0,4235,4201.26,4240.44,39.18,2.22,1,5.44
4247.11,Bot5,2817790,Pod855,OutputStation6,44.88,0,0,0,-44.88,0,4247.11,StationSlack,0,1,immediate_release,0,0,0,44.88,0,,,,0,0,4288.6,4247.11,4294.34,47.23,2.36,1,5.74
4249.59,Bot9,8578518,Pod331,OutputStation11,20,16.62,0,16.62,-3.38,0,4249.59,StationSlack,0,0,immediate_release,1,6.62,10,20,16.62,,,,0,0,4263.73,4249.59,4270.83,21.24,1.24,1,7.11
4268.8,Bot8,21092604,Pod399,OutputStation0,51.54,0,0,0,-51.54,0,4268.8,StationSlack,0,1,immediate_release,0,0,0,51.54,0,,,,0,0,4316.24,4268.8,4323.23,54.43,2.89,1,6.99
4273.32,Bot17,55615708,Pod154,OutputStation10,59.58,0,0,0,-59.58,0,4273.32,StationSlack,0,1,immediate_release,0,0,0,59.58,0,,,,0,0,4329.43,4273.32,4334.82,61.5,1.92,1,5.38
4289.07,Bot11,37128990,Pod25,OutputStation1,39.04,0,0,0,-39.04,0,4289.07,StationSlack,0,1,immediate_release,0,0,0,39.04,0,,,,0,0,4322.99,4289.07,4329.91,40.84,1.8,1,6.92
4296.95,Bot13,47937177,Pod614,OutputStation8,48.42,0,0,0,-48.42,0,4296.95,StationSlack,0,1,immediate_release,0,0,0,48.42,0,,,,0,0,4341.03,4296.95,4347.95,51,2.59,1,6.92
4299.05,Bot14,65725459,Pod223,OutputStation3,45.08,0,0,0,-45.08,0,4299.05,StationSlack,0,1,immediate_release,0,0,0,45.08,0,,,,0,0,4340.5,4299.05,4345.91,46.86,1.78,1,5.41
4302.65,Bot3,54658220,Pod125,OutputStation7,36.92,0,0,0,-36.92,0,4302.65,StationSlack,0,1,immediate_release,0,0,0,36.92,0,,,,0,0,4335.66,4302.65,4341.08,38.43,1.51,1,5.42
4305.98,Bot19,30779330,Pod42,OutputStation5,76.29,0,0,0,-76.29,0,4305.98,StationSlack,0,1,immediate_release,0,0,0,76.29,0,,,,0,0,4381.5,4305.98,4386.95,80.97,4.68,1,5.45
4321.79,Bot1,53872548,Pod62,OutputStation2,38.42,0,0,0,-38.42,0,4321.79,StationSlack,0,1,immediate_release,0,0,0,38.42,0,,,,0,0,4356.84,4321.79,4362.45,40.67,2.25,1,5.61
4336.91,Bot12,13333376,Pod641,OutputStation11,77.12,0,0,0,-77.12,0,4336.91,StationSlack,0,1,immediate_release,0,0,0,77.12,0,,,,0,0,4416.69,4336.91,4441.06,104.16,27.04,0,24.38
4356.79,Bot9,36287937,Pod910,OutputStation11,59.29,0,0,0,-59.29,0,4356.79,StationSlack,0,1,immediate_release,0,0,0,59.29,0,,,,0,0,4416.73,4356.79,4423.73,66.94,7.65,1,6.99
4363.89,Bot7,50014574,Pod43,OutputStation4,48.96,0,0,0,-48.96,0,4363.89,StationSlack,0,1,immediate_release,0,0,0,48.96,0,,,,0,0,4408.9,4363.89,4414.31,50.42,1.46,1,5.41
4409.44,Bot11,39280251,Pod343,OutputStation1,58.96,0,0,0,-58.96,0,4409.44,StationSlack,0,1,immediate_release,0,0,0,58.96,0,,,,0,0,4465.05,4409.44,4470.45,61.01,2.05,1,5.4
4410.2,Bot16,20511580,Pod678,OutputStation9,61.71,0,0,0,-61.71,0,4410.2,StationSlack,0,1,immediate_release,0,0,0,61.71,0,,,,0,0,4474.17,4410.2,4479.71,69.52,7.81,1,5.55
4412.01,Bot5,41647174,Pod177,OutputStation6,61.83,0,0,0,-61.83,0,4412.01,StationSlack,0,1,immediate_release,0,0,0,61.83,0,,,,0,0,4468.92,4412.01,4477.83,65.82,3.99,1,8.91
4414.95,Bot1,51931690,Pod484,OutputStation2,32.29,0,0,0,-32.29,0,4414.95,StationSlack,0,1,immediate_release,0,0,0,32.29,0,,,,0,0,4443.75,4414.95,4449.43,34.48,2.19,1,5.68
4424.77,Bot13,30003108,Pod108,OutputStation8,41.63,0,0,0,-41.63,0,4424.77,StationSlack,0,1,immediate_release,0,0,0,41.63,0,,,,0,0,4462.75,4424.77,4468.16,43.4,1.77,1,5.41
